group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,char_indices,7,,,32940768.0,ns,762528
LimitedWriter,char_indices,7,,,33556301.0,ns,782080
LimitedWriter,char_indices,7,,,38940095.0,ns,801632
LimitedWriter,char_indices,7,,,35199521.0,ns,821184
LimitedWriter,char_indices,7,,,35691384.0,ns,840736
LimitedWriter,char_indices,7,,,36595951.0,ns,860288
LimitedWriter,char_indices,7,,,37526334.0,ns,879840
LimitedWriter,char_indices,7,,,38337044.0,ns,899392
LimitedWriter,char_indices,7,,,38977616.0,ns,918944
LimitedWriter,char_indices,7,,,39861502.0,ns,938496
LimitedWriter,char_indices,7,,,40411363.0,ns,958048
LimitedWriter,char_indices,7,,,41219919.0,ns,977600
LimitedWriter,char_indices,7,,,42037893.0,ns,997152
LimitedWriter,char_indices,7,,,42859844.0,ns,1016704
LimitedWriter,char_indices,7,,,43831696.0,ns,1036256
LimitedWriter,char_indices,7,,,45145770.0,ns,1055808
LimitedWriter,char_indices,7,,,45904853.0,ns,1075360
LimitedWriter,char_indices,7,,,46174458.0,ns,1094912
LimitedWriter,char_indices,7,,,47488922.0,ns,1114464
LimitedWriter,char_indices,7,,,48493335.0,ns,1134016
LimitedWriter,char_indices,7,,,48624852.0,ns,1153568
LimitedWriter,char_indices,7,,,49701010.0,ns,1173120
LimitedWriter,char_indices,7,,,50831559.0,ns,1192672
LimitedWriter,char_indices,7,,,51890024.0,ns,1212224
LimitedWriter,char_indices,7,,,52669045.0,ns,1231776
LimitedWriter,char_indices,7,,,55842694.0,ns,1251328
LimitedWriter,char_indices,7,,,54312666.0,ns,1270880
LimitedWriter,char_indices,7,,,55903988.0,ns,1290432
LimitedWriter,char_indices,7,,,55625587.0,ns,1309984
LimitedWriter,char_indices,7,,,56489997.0,ns,1329536
LimitedWriter,char_indices,7,,,57788321.0,ns,1349088
LimitedWriter,char_indices,7,,,58932217.0,ns,1368640
LimitedWriter,char_indices,7,,,59338278.0,ns,1388192
LimitedWriter,char_indices,7,,,60330858.0,ns,1407744
LimitedWriter,char_indices,7,,,61930718.0,ns,1427296
LimitedWriter,char_indices,7,,,62588160.0,ns,1446848
LimitedWriter,char_indices,7,,,64936103.0,ns,1466400
LimitedWriter,char_indices,7,,,66214188.0,ns,1485952
LimitedWriter,char_indices,7,,,67610175.0,ns,1505504
LimitedWriter,char_indices,7,,,65321435.0,ns,1525056
LimitedWriter,char_indices,7,,,65583416.0,ns,1544608
LimitedWriter,char_indices,7,,,65549773.0,ns,1564160
LimitedWriter,char_indices,7,,,67729250.0,ns,1583712
LimitedWriter,char_indices,7,,,74687865.0,ns,1603264
LimitedWriter,char_indices,7,,,70378416.0,ns,1622816
LimitedWriter,char_indices,7,,,72553153.0,ns,1642368
LimitedWriter,char_indices,7,,,73110548.0,ns,1661920
LimitedWriter,char_indices,7,,,73834946.0,ns,1681472
LimitedWriter,char_indices,7,,,72039681.0,ns,1701024
LimitedWriter,char_indices,7,,,73876064.0,ns,1720576
LimitedWriter,char_indices,7,,,73817704.0,ns,1740128
LimitedWriter,char_indices,7,,,74007919.0,ns,1759680
LimitedWriter,char_indices,7,,,75193894.0,ns,1779232
LimitedWriter,char_indices,7,,,75853380.0,ns,1798784
LimitedWriter,char_indices,7,,,78363155.0,ns,1818336
LimitedWriter,char_indices,7,,,77788398.0,ns,1837888
LimitedWriter,char_indices,7,,,78792330.0,ns,1857440
LimitedWriter,char_indices,7,,,80495052.0,ns,1876992
LimitedWriter,char_indices,7,,,80518016.0,ns,1896544
LimitedWriter,char_indices,7,,,81752190.0,ns,1916096
LimitedWriter,char_indices,7,,,81136084.0,ns,1935648
LimitedWriter,char_indices,7,,,85587028.0,ns,1955200
