group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,len_utf8_at,7,,,64450977.0,ns,1604934
LimitedWriter,len_utf8_at,7,,,65232952.0,ns,1624748
LimitedWriter,len_utf8_at,7,,,65990483.0,ns,1644562
LimitedWriter,len_utf8_at,7,,,67239123.0,ns,1664376
LimitedWriter,len_utf8_at,7,,,67596442.0,ns,1684190
LimitedWriter,len_utf8_at,7,,,68406401.0,ns,1704004
LimitedWriter,len_utf8_at,7,,,69125049.0,ns,1723818
LimitedWriter,len_utf8_at,7,,,69911102.0,ns,1743632
LimitedWriter,len_utf8_at,7,,,70738743.0,ns,1763446
LimitedWriter,len_utf8_at,7,,,71455467.0,ns,1783260
LimitedWriter,len_utf8_at,7,,,72285854.0,ns,1803074
LimitedWriter,len_utf8_at,7,,,73107364.0,ns,1822888
LimitedWriter,len_utf8_at,7,,,75415942.0,ns,1842702
LimitedWriter,len_utf8_at,7,,,76095645.0,ns,1862516
LimitedWriter,len_utf8_at,7,,,76856953.0,ns,1882330
LimitedWriter,len_utf8_at,7,,,77789100.0,ns,1902144
LimitedWriter,len_utf8_at,7,,,78455780.0,ns,1921958
LimitedWriter,len_utf8_at,7,,,79314670.0,ns,1941772
LimitedWriter,len_utf8_at,7,,,80115591.0,ns,1961586
LimitedWriter,len_utf8_at,7,,,81274564.0,ns,1981400
