group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,char_indices,4,,,33052557.0,ns,803108
LimitedWriter,char_indices,4,,,33863709.0,ns,822696
LimitedWriter,char_indices,4,,,34818418.0,ns,842284
LimitedWriter,char_indices,4,,,35559167.0,ns,861872
LimitedWriter,char_indices,4,,,36420471.0,ns,881460
LimitedWriter,char_indices,4,,,37266608.0,ns,901048
LimitedWriter,char_indices,4,,,37997918.0,ns,920636
LimitedWriter,char_indices,4,,,38904527.0,ns,940224
LimitedWriter,char_indices,4,,,39616513.0,ns,959812
LimitedWriter,char_indices,4,,,40372038.0,ns,979400
LimitedWriter,char_indices,4,,,41194540.0,ns,998988
LimitedWriter,char_indices,4,,,42056195.0,ns,1018576
LimitedWriter,char_indices,4,,,42828894.0,ns,1038164
LimitedWriter,char_indices,4,,,43544425.0,ns,1057752
LimitedWriter,char_indices,4,,,44469780.0,ns,1077340
LimitedWriter,char_indices,4,,,45436101.0,ns,1096928
LimitedWriter,char_indices,4,,,46067795.0,ns,1116516
LimitedWriter,char_indices,4,,,46859199.0,ns,1136104
LimitedWriter,char_indices,4,,,47626617.0,ns,1155692
LimitedWriter,char_indices,4,,,48666606.0,ns,1175280
LimitedWriter,char_indices,4,,,49277772.0,ns,1194868
LimitedWriter,char_indices,4,,,49935556.0,ns,1214456
LimitedWriter,char_indices,4,,,50877020.0,ns,1234044
LimitedWriter,char_indices,4,,,51630893.0,ns,1253632
LimitedWriter,char_indices,4,,,52471890.0,ns,1273220
LimitedWriter,char_indices,4,,,53383720.0,ns,1292808
LimitedWriter,char_indices,4,,,54037284.0,ns,1312396
LimitedWriter,char_indices,4,,,54912575.0,ns,1331984
LimitedWriter,char_indices,4,,,55627004.0,ns,1351572
LimitedWriter,char_indices,4,,,56571995.0,ns,1371160
LimitedWriter,char_indices,4,,,57332401.0,ns,1390748
LimitedWriter,char_indices,4,,,58191691.0,ns,1410336
LimitedWriter,char_indices,4,,,58870755.0,ns,1429924
LimitedWriter,char_indices,4,,,59625378.0,ns,1449512
LimitedWriter,char_indices,4,,,60346491.0,ns,1469100
LimitedWriter,char_indices,4,,,61127004.0,ns,1488688
LimitedWriter,char_indices,4,,,62100639.0,ns,1508276
LimitedWriter,char_indices,4,,,62898866.0,ns,1527864
LimitedWriter,char_indices,4,,,63732989.0,ns,1547452
LimitedWriter,char_indices,4,,,64670426.0,ns,1567040
LimitedWriter,char_indices,4,,,65460698.0,ns,1586628
LimitedWriter,char_indices,4,,,66173705.0,ns,1606216
LimitedWriter,char_indices,4,,,67009190.0,ns,1625804
LimitedWriter,char_indices,4,,,67604637.0,ns,1645392
LimitedWriter,char_indices,4,,,68410607.0,ns,1664980
LimitedWriter,char_indices,4,,,69365136.0,ns,1684568
LimitedWriter,char_indices,4,,,70178501.0,ns,1704156
LimitedWriter,char_indices,4,,,71063490.0,ns,1723744
LimitedWriter,char_indices,4,,,71938700.0,ns,1743332
LimitedWriter,char_indices,4,,,72562831.0,ns,1762920
LimitedWriter,char_indices,4,,,73194164.0,ns,1782508
LimitedWriter,char_indices,4,,,74259922.0,ns,1802096
LimitedWriter,char_indices,4,,,75158617.0,ns,1821684
LimitedWriter,char_indices,4,,,75936816.0,ns,1841272
LimitedWriter,char_indices,4,,,76671342.0,ns,1860860
LimitedWriter,char_indices,4,,,77528629.0,ns,1880448
LimitedWriter,char_indices,4,,,78228612.0,ns,1900036
LimitedWriter,char_indices,4,,,78911492.0,ns,1919624
LimitedWriter,char_indices,4,,,79836165.0,ns,1939212
LimitedWriter,char_indices,4,,,80677923.0,ns,1958800
