group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,char_indices,5,,,32034298.0,ns,753032
LimitedWriter,char_indices,5,,,33070110.0,ns,775180
LimitedWriter,char_indices,5,,,34123574.0,ns,797328
LimitedWriter,char_indices,5,,,34699285.0,ns,819476
LimitedWriter,char_indices,5,,,35937255.0,ns,841624
LimitedWriter,char_indices,5,,,36855907.0,ns,863772
LimitedWriter,char_indices,5,,,37459840.0,ns,885920
LimitedWriter,char_indices,5,,,38992032.0,ns,908068
LimitedWriter,char_indices,5,,,39693097.0,ns,930216
LimitedWriter,char_indices,5,,,40595800.0,ns,952364
LimitedWriter,char_indices,5,,,41497830.0,ns,974512
LimitedWriter,char_indices,5,,,42468040.0,ns,996660
LimitedWriter,char_indices,5,,,42913515.0,ns,1018808
LimitedWriter,char_indices,5,,,44181903.0,ns,1040956
LimitedWriter,char_indices,5,,,45713584.0,ns,1063104
LimitedWriter,char_indices,5,,,46220344.0,ns,1085252
LimitedWriter,char_indices,5,,,47106817.0,ns,1107400
LimitedWriter,char_indices,5,,,48663235.0,ns,1129548
LimitedWriter,char_indices,5,,,48425889.0,ns,1151696
LimitedWriter,char_indices,5,,,49822338.0,ns,1173844
LimitedWriter,char_indices,5,,,49917135.0,ns,1195992
LimitedWriter,char_indices,5,,,50966423.0,ns,1218140
LimitedWriter,char_indices,5,,,51890335.0,ns,1240288
LimitedWriter,char_indices,5,,,53668068.0,ns,1262436
LimitedWriter,char_indices,5,,,54250619.0,ns,1284584
LimitedWriter,char_indices,5,,,59137201.0,ns,1306732
LimitedWriter,char_indices,5,,,59436913.0,ns,1328880
LimitedWriter,char_indices,5,,,58919713.0,ns,1351028
LimitedWriter,char_indices,5,,,60380593.0,ns,1373176
LimitedWriter,char_indices,5,,,63398901.0,ns,1395324
LimitedWriter,char_indices,5,,,64969245.0,ns,1417472
LimitedWriter,char_indices,5,,,60424675.0,ns,1439620
LimitedWriter,char_indices,5,,,61793341.0,ns,1461768
LimitedWriter,char_indices,5,,,62878485.0,ns,1483916
LimitedWriter,char_indices,5,,,63362683.0,ns,1506064
LimitedWriter,char_indices,5,,,65361140.0,ns,1528212
LimitedWriter,char_indices,5,,,65050748.0,ns,1550360
LimitedWriter,char_indices,5,,,65883249.0,ns,1572508
LimitedWriter,char_indices,5,,,69538101.0,ns,1594656
LimitedWriter,char_indices,5,,,67444655.0,ns,1616804
LimitedWriter,char_indices,5,,,69316445.0,ns,1638952
LimitedWriter,char_indices,5,,,69384362.0,ns,1661100
LimitedWriter,char_indices,5,,,70482742.0,ns,1683248
LimitedWriter,char_indices,5,,,71199686.0,ns,1705396
LimitedWriter,char_indices,5,,,73522300.0,ns,1727544
LimitedWriter,char_indices,5,,,74206023.0,ns,1749692
LimitedWriter,char_indices,5,,,74402921.0,ns,1771840
LimitedWriter,char_indices,5,,,75741331.0,ns,1793988
LimitedWriter,char_indices,5,,,76110283.0,ns,1816136
LimitedWriter,char_indices,5,,,76685491.0,ns,1838284
LimitedWriter,char_indices,5,,,78387101.0,ns,1860432
LimitedWriter,char_indices,5,,,79249498.0,ns,1882580
LimitedWriter,char_indices,5,,,80136912.0,ns,1904728
LimitedWriter,char_indices,5,,,80967669.0,ns,1926876
LimitedWriter,char_indices,5,,,82724713.0,ns,1949024
LimitedWriter,char_indices,5,,,83206165.0,ns,1971172
LimitedWriter,char_indices,5,,,83598812.0,ns,1993320
LimitedWriter,char_indices,5,,,84632280.0,ns,2015468
LimitedWriter,char_indices,5,,,86614436.0,ns,2037616
LimitedWriter,char_indices,5,,,88409231.0,ns,2059764
LimitedWriter,char_indices,5,,,90065726.0,ns,2081912
LimitedWriter,char_indices,5,,,90229183.0,ns,2104060
LimitedWriter,char_indices,5,,,89203069.0,ns,2126208
LimitedWriter,char_indices,5,,,90455807.0,ns,2148356
LimitedWriter,char_indices,5,,,92024518.0,ns,2170504
LimitedWriter,char_indices,5,,,92286320.0,ns,2192652
LimitedWriter,char_indices,5,,,94554050.0,ns,2214800
