group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,len_utf8_at,5,,,55877280.0,ns,1290152
LimitedWriter,len_utf8_at,5,,,55865187.0,ns,1309408
LimitedWriter,len_utf8_at,5,,,61497667.0,ns,1328664
LimitedWriter,len_utf8_at,5,,,57252717.0,ns,1347920
LimitedWriter,len_utf8_at,5,,,60998411.0,ns,1367176
LimitedWriter,len_utf8_at,5,,,63694164.0,ns,1386432
LimitedWriter,len_utf8_at,5,,,65327206.0,ns,1405688
LimitedWriter,len_utf8_at,5,,,63886676.0,ns,1424944
LimitedWriter,len_utf8_at,5,,,62535863.0,ns,1444200
LimitedWriter,len_utf8_at,5,,,60129892.0,ns,1463456
LimitedWriter,len_utf8_at,5,,,61131580.0,ns,1482712
LimitedWriter,len_utf8_at,5,,,62928680.0,ns,1501968
LimitedWriter,len_utf8_at,5,,,62536694.0,ns,1521224
LimitedWriter,len_utf8_at,5,,,65181483.0,ns,1540480
LimitedWriter,len_utf8_at,5,,,63405965.0,ns,1559736
LimitedWriter,len_utf8_at,5,,,65309443.0,ns,1578992
LimitedWriter,len_utf8_at,5,,,66189604.0,ns,1598248
LimitedWriter,len_utf8_at,5,,,67516221.0,ns,1617504
LimitedWriter,len_utf8_at,5,,,67788280.0,ns,1636760
LimitedWriter,len_utf8_at,5,,,68327973.0,ns,1656016
LimitedWriter,len_utf8_at,5,,,70787113.0,ns,1675272
LimitedWriter,len_utf8_at,5,,,72530201.0,ns,1694528
LimitedWriter,len_utf8_at,5,,,72448667.0,ns,1713784
LimitedWriter,len_utf8_at,5,,,73507514.0,ns,1733040
LimitedWriter,len_utf8_at,5,,,76419993.0,ns,1752296
LimitedWriter,len_utf8_at,5,,,79076093.0,ns,1771552
LimitedWriter,len_utf8_at,5,,,77495089.0,ns,1790808
LimitedWriter,len_utf8_at,5,,,79180058.0,ns,1810064
LimitedWriter,len_utf8_at,5,,,80572338.0,ns,1829320
LimitedWriter,len_utf8_at,5,,,79390563.0,ns,1848576
LimitedWriter,len_utf8_at,5,,,81962364.0,ns,1867832
LimitedWriter,len_utf8_at,5,,,80251326.0,ns,1887088
LimitedWriter,len_utf8_at,5,,,82166177.0,ns,1906344
LimitedWriter,len_utf8_at,5,,,82283957.0,ns,1925600
