group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,len_utf8_at,0,,,70661742.0,ns,2976048
LimitedWriter,len_utf8_at,0,,,71652009.0,ns,3017382
LimitedWriter,len_utf8_at,0,,,72568155.0,ns,3058716
LimitedWriter,len_utf8_at,0,,,73804593.0,ns,3100050
LimitedWriter,len_utf8_at,0,,,76108682.0,ns,3141384
LimitedWriter,len_utf8_at,0,,,76573233.0,ns,3182718
LimitedWriter,len_utf8_at,0,,,76512299.0,ns,3224052
LimitedWriter,len_utf8_at,0,,,77547569.0,ns,3265386
LimitedWriter,len_utf8_at,0,,,78484416.0,ns,3306720
LimitedWriter,len_utf8_at,0,,,79621166.0,ns,3348054
LimitedWriter,len_utf8_at,0,,,80682064.0,ns,3389388
LimitedWriter,len_utf8_at,0,,,82288947.0,ns,3430722
LimitedWriter,len_utf8_at,0,,,82599038.0,ns,3472056
LimitedWriter,len_utf8_at,0,,,83437129.0,ns,3513390
LimitedWriter,len_utf8_at,0,,,84560244.0,ns,3554724
LimitedWriter,len_utf8_at,0,,,85372146.0,ns,3596058
LimitedWriter,len_utf8_at,0,,,86439677.0,ns,3637392
LimitedWriter,len_utf8_at,0,,,87363028.0,ns,3678726
LimitedWriter,len_utf8_at,0,,,88531830.0,ns,3720060
LimitedWriter,len_utf8_at,0,,,89320367.0,ns,3761394
LimitedWriter,len_utf8_at,0,,,90402405.0,ns,3802728
LimitedWriter,len_utf8_at,0,,,91404354.0,ns,3844062
LimitedWriter,len_utf8_at,0,,,92502041.0,ns,3885396
LimitedWriter,len_utf8_at,0,,,93325825.0,ns,3926730
LimitedWriter,len_utf8_at,0,,,94444983.0,ns,3968064
LimitedWriter,len_utf8_at,0,,,95325353.0,ns,4009398
LimitedWriter,len_utf8_at,0,,,96256960.0,ns,4050732
LimitedWriter,len_utf8_at,0,,,97196250.0,ns,4092066
LimitedWriter,len_utf8_at,0,,,98184331.0,ns,4133400
