group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,len_utf8_at,2,,,33199935.0,ns,676368
LimitedWriter,len_utf8_at,2,,,34053464.0,ns,695156
LimitedWriter,len_utf8_at,2,,,36309173.0,ns,713944
LimitedWriter,len_utf8_at,2,,,38278686.0,ns,732732
LimitedWriter,len_utf8_at,2,,,37024655.0,ns,751520
LimitedWriter,len_utf8_at,2,,,37534461.0,ns,770308
LimitedWriter,len_utf8_at,2,,,39766746.0,ns,789096
LimitedWriter,len_utf8_at,2,,,39546433.0,ns,807884
LimitedWriter,len_utf8_at,2,,,41653423.0,ns,826672
LimitedWriter,len_utf8_at,2,,,44082377.0,ns,845460
LimitedWriter,len_utf8_at,2,,,45054158.0,ns,864248
LimitedWriter,len_utf8_at,2,,,46448553.0,ns,883036
LimitedWriter,len_utf8_at,2,,,45358800.0,ns,901824
LimitedWriter,len_utf8_at,2,,,46130607.0,ns,920612
LimitedWriter,len_utf8_at,2,,,52505819.0,ns,939400
LimitedWriter,len_utf8_at,2,,,51986937.0,ns,958188
LimitedWriter,len_utf8_at,2,,,56696987.0,ns,976976
LimitedWriter,len_utf8_at,2,,,57172479.0,ns,995764
LimitedWriter,len_utf8_at,2,,,55980203.0,ns,1014552
LimitedWriter,len_utf8_at,2,,,54492865.0,ns,1033340
LimitedWriter,len_utf8_at,2,,,51579593.0,ns,1052128
LimitedWriter,len_utf8_at,2,,,52465434.0,ns,1070916
LimitedWriter,len_utf8_at,2,,,53475818.0,ns,1089704
LimitedWriter,len_utf8_at,2,,,59826464.0,ns,1108492
LimitedWriter,len_utf8_at,2,,,60137557.0,ns,1127280
LimitedWriter,len_utf8_at,2,,,57248220.0,ns,1146068
LimitedWriter,len_utf8_at,2,,,57787392.0,ns,1164856
LimitedWriter,len_utf8_at,2,,,48974418.0,ns,1183644
LimitedWriter,len_utf8_at,2,,,51961669.0,ns,1202432
LimitedWriter,len_utf8_at,2,,,53890525.0,ns,1221220
LimitedWriter,len_utf8_at,2,,,57627230.0,ns,1240008
LimitedWriter,len_utf8_at,2,,,56365707.0,ns,1258796
LimitedWriter,len_utf8_at,2,,,53666806.0,ns,1277584
LimitedWriter,len_utf8_at,2,,,52997481.0,ns,1296372
LimitedWriter,len_utf8_at,2,,,55372374.0,ns,1315160
LimitedWriter,len_utf8_at,2,,,57206242.0,ns,1333948
LimitedWriter,len_utf8_at,2,,,65349879.0,ns,1352736
LimitedWriter,len_utf8_at,2,,,61182858.0,ns,1371524
LimitedWriter,len_utf8_at,2,,,68687427.0,ns,1390312
LimitedWriter,len_utf8_at,2,,,65151078.0,ns,1409100
LimitedWriter,len_utf8_at,2,,,59205620.0,ns,1427888
LimitedWriter,len_utf8_at,2,,,68156111.0,ns,1446676
LimitedWriter,len_utf8_at,2,,,69221639.0,ns,1465464
LimitedWriter,len_utf8_at,2,,,67681250.0,ns,1484252
LimitedWriter,len_utf8_at,2,,,64858839.0,ns,1503040
LimitedWriter,len_utf8_at,2,,,71629983.0,ns,1521828
LimitedWriter,len_utf8_at,2,,,64356067.0,ns,1540616
LimitedWriter,len_utf8_at,2,,,69052181.0,ns,1559404
LimitedWriter,len_utf8_at,2,,,69390575.0,ns,1578192
LimitedWriter,len_utf8_at,2,,,77225835.0,ns,1596980
LimitedWriter,len_utf8_at,2,,,67538292.0,ns,1615768
LimitedWriter,len_utf8_at,2,,,70783136.0,ns,1634556
LimitedWriter,len_utf8_at,2,,,75276670.0,ns,1653344
LimitedWriter,len_utf8_at,2,,,74773387.0,ns,1672132
LimitedWriter,len_utf8_at,2,,,72174375.0,ns,1690920
LimitedWriter,len_utf8_at,2,,,78618276.0,ns,1709708
LimitedWriter,len_utf8_at,2,,,80372876.0,ns,1728496
LimitedWriter,len_utf8_at,2,,,77732946.0,ns,1747284
LimitedWriter,len_utf8_at,2,,,73301067.0,ns,1766072
LimitedWriter,len_utf8_at,2,,,79867607.0,ns,1784860
LimitedWriter,len_utf8_at,2,,,80355433.0,ns,1803648
LimitedWriter,len_utf8_at,2,,,85336993.0,ns,1822436
LimitedWriter,len_utf8_at,2,,,80548925.0,ns,1841224
LimitedWriter,len_utf8_at,2,,,81096863.0,ns,1860012
LimitedWriter,len_utf8_at,2,,,93951794.0,ns,1878800
