group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,char_indices,0,,,39948362.0,ns,1687277
LimitedWriter,char_indices,0,,,40917027.0,ns,1726516
LimitedWriter,char_indices,0,,,41800624.0,ns,1765755
LimitedWriter,char_indices,0,,,42775841.0,ns,1804994
LimitedWriter,char_indices,0,,,43682191.0,ns,1844233
LimitedWriter,char_indices,0,,,44714616.0,ns,1883472
LimitedWriter,char_indices,0,,,45530856.0,ns,1922711
LimitedWriter,char_indices,0,,,46412759.0,ns,1961950
LimitedWriter,char_indices,0,,,47552917.0,ns,2001189
LimitedWriter,char_indices,0,,,48327387.0,ns,2040428
LimitedWriter,char_indices,0,,,49236162.0,ns,2079667
LimitedWriter,char_indices,0,,,50206770.0,ns,2118906
LimitedWriter,char_indices,0,,,51170797.0,ns,2158145
LimitedWriter,char_indices,0,,,52148881.0,ns,2197384
LimitedWriter,char_indices,0,,,52882326.0,ns,2236623
LimitedWriter,char_indices,0,,,53892710.0,ns,2275862
LimitedWriter,char_indices,0,,,54788749.0,ns,2315101
LimitedWriter,char_indices,0,,,55696030.0,ns,2354340
LimitedWriter,char_indices,0,,,56705572.0,ns,2393579
LimitedWriter,char_indices,0,,,57690759.0,ns,2432818
LimitedWriter,char_indices,0,,,58640148.0,ns,2472057
LimitedWriter,char_indices,0,,,59464814.0,ns,2511296
LimitedWriter,char_indices,0,,,60424964.0,ns,2550535
LimitedWriter,char_indices,0,,,61301137.0,ns,2589774
LimitedWriter,char_indices,0,,,62435783.0,ns,2629013
LimitedWriter,char_indices,0,,,63142628.0,ns,2668252
LimitedWriter,char_indices,0,,,64224457.0,ns,2707491
LimitedWriter,char_indices,0,,,65075892.0,ns,2746730
LimitedWriter,char_indices,0,,,65872034.0,ns,2785969
LimitedWriter,char_indices,0,,,67026820.0,ns,2825208
LimitedWriter,char_indices,0,,,67944549.0,ns,2864447
LimitedWriter,char_indices,0,,,68709022.0,ns,2903686
LimitedWriter,char_indices,0,,,69649495.0,ns,2942925
LimitedWriter,char_indices,0,,,70831321.0,ns,2982164
LimitedWriter,char_indices,0,,,71509792.0,ns,3021403
LimitedWriter,char_indices,0,,,72659247.0,ns,3060642
LimitedWriter,char_indices,0,,,73907076.0,ns,3099881
LimitedWriter,char_indices,0,,,74418155.0,ns,3139120
LimitedWriter,char_indices,0,,,75370930.0,ns,3178359
LimitedWriter,char_indices,0,,,75626840.0,ns,3217598
LimitedWriter,char_indices,0,,,77042754.0,ns,3256837
LimitedWriter,char_indices,0,,,78012942.0,ns,3296076
LimitedWriter,char_indices,0,,,78934940.0,ns,3335315
LimitedWriter,char_indices,0,,,79839797.0,ns,3374554
LimitedWriter,char_indices,0,,,80794987.0,ns,3413793
LimitedWriter,char_indices,0,,,81802326.0,ns,3453032
LimitedWriter,char_indices,0,,,82762075.0,ns,3492271
LimitedWriter,char_indices,0,,,83603642.0,ns,3531510
LimitedWriter,char_indices,0,,,84549915.0,ns,3570749
LimitedWriter,char_indices,0,,,85508363.0,ns,3609988
LimitedWriter,char_indices,0,,,86402248.0,ns,3649227
LimitedWriter,char_indices,0,,,87401822.0,ns,3688466
LimitedWriter,char_indices,0,,,88162678.0,ns,3727705
LimitedWriter,char_indices,0,,,89150980.0,ns,3766944
LimitedWriter,char_indices,0,,,90192493.0,ns,3806183
LimitedWriter,char_indices,0,,,91215400.0,ns,3845422
LimitedWriter,char_indices,0,,,92028044.0,ns,3884661
LimitedWriter,char_indices,0,,,92880160.0,ns,3923900
