group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,len_utf8_at,5,,,43278187.0,ns,865375
LimitedWriter,len_utf8_at,5,,,44455533.0,ns,885500
LimitedWriter,len_utf8_at,5,,,45326295.0,ns,905625
LimitedWriter,len_utf8_at,5,,,46214961.0,ns,925750
LimitedWriter,len_utf8_at,5,,,47459243.0,ns,945875
LimitedWriter,len_utf8_at,5,,,48433630.0,ns,966000
LimitedWriter,len_utf8_at,5,,,49657896.0,ns,986125
LimitedWriter,len_utf8_at,5,,,49264698.0,ns,1006250
LimitedWriter,len_utf8_at,5,,,49972475.0,ns,1026375
LimitedWriter,len_utf8_at,5,,,51231424.0,ns,1046500
LimitedWriter,len_utf8_at,5,,,53262432.0,ns,1066625
LimitedWriter,len_utf8_at,5,,,53236604.0,ns,1086750
LimitedWriter,len_utf8_at,5,,,54031834.0,ns,1106875
LimitedWriter,len_utf8_at,5,,,55040675.0,ns,1127000
LimitedWriter,len_utf8_at,5,,,56037054.0,ns,1147125
LimitedWriter,len_utf8_at,5,,,57173894.0,ns,1167250
LimitedWriter,len_utf8_at,5,,,58336473.0,ns,1187375
LimitedWriter,len_utf8_at,5,,,60610496.0,ns,1207500
LimitedWriter,len_utf8_at,5,,,60111080.0,ns,1227625
LimitedWriter,len_utf8_at,5,,,61251117.0,ns,1247750
LimitedWriter,len_utf8_at,5,,,62140635.0,ns,1267875
LimitedWriter,len_utf8_at,5,,,64021700.0,ns,1288000
LimitedWriter,len_utf8_at,5,,,65408790.0,ns,1308125
LimitedWriter,len_utf8_at,5,,,66522098.0,ns,1328250
LimitedWriter,len_utf8_at,5,,,67428146.0,ns,1348375
LimitedWriter,len_utf8_at,5,,,68491238.0,ns,1368500
LimitedWriter,len_utf8_at,5,,,68191347.0,ns,1388625
LimitedWriter,len_utf8_at,5,,,69311076.0,ns,1408750
LimitedWriter,len_utf8_at,5,,,68910665.0,ns,1428875
LimitedWriter,len_utf8_at,5,,,59528217.0,ns,1449000
LimitedWriter,len_utf8_at,5,,,59249014.0,ns,1469125
LimitedWriter,len_utf8_at,5,,,59875368.0,ns,1489250
LimitedWriter,len_utf8_at,5,,,61042406.0,ns,1509375
LimitedWriter,len_utf8_at,5,,,61992616.0,ns,1529500
LimitedWriter,len_utf8_at,5,,,63091236.0,ns,1549625
LimitedWriter,len_utf8_at,5,,,63922725.0,ns,1569750
LimitedWriter,len_utf8_at,5,,,64628829.0,ns,1589875
LimitedWriter,len_utf8_at,5,,,65461950.0,ns,1610000
LimitedWriter,len_utf8_at,5,,,66209290.0,ns,1630125
LimitedWriter,len_utf8_at,5,,,66983252.0,ns,1650250
LimitedWriter,len_utf8_at,5,,,68587770.0,ns,1670375
LimitedWriter,len_utf8_at,5,,,70322411.0,ns,1690500
LimitedWriter,len_utf8_at,5,,,71274627.0,ns,1710625
LimitedWriter,len_utf8_at,5,,,72402391.0,ns,1730750
LimitedWriter,len_utf8_at,5,,,72876148.0,ns,1750875
LimitedWriter,len_utf8_at,5,,,73512632.0,ns,1771000
LimitedWriter,len_utf8_at,5,,,74423318.0,ns,1791125
LimitedWriter,len_utf8_at,5,,,75089548.0,ns,1811250
LimitedWriter,len_utf8_at,5,,,75838150.0,ns,1831375
LimitedWriter,len_utf8_at,5,,,76045379.0,ns,1851500
LimitedWriter,len_utf8_at,5,,,76018198.0,ns,1871625
LimitedWriter,len_utf8_at,5,,,76607523.0,ns,1891750
LimitedWriter,len_utf8_at,5,,,77563305.0,ns,1911875
LimitedWriter,len_utf8_at,5,,,78456740.0,ns,1932000
LimitedWriter,len_utf8_at,5,,,78509569.0,ns,1952125
LimitedWriter,len_utf8_at,5,,,79972220.0,ns,1972250
LimitedWriter,len_utf8_at,5,,,80904467.0,ns,1992375
LimitedWriter,len_utf8_at,5,,,81592407.0,ns,2012500
