group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,char_indices,0,,,40834739.0,ns,1785212
LimitedWriter,char_indices,0,,,42057301.0,ns,1825785
LimitedWriter,char_indices,0,,,43167372.0,ns,1866358
LimitedWriter,char_indices,0,,,43632014.0,ns,1906931
LimitedWriter,char_indices,0,,,45116435.0,ns,1947504
LimitedWriter,char_indices,0,,,45747890.0,ns,1988077
LimitedWriter,char_indices,0,,,46677111.0,ns,2028650
LimitedWriter,char_indices,0,,,47541353.0,ns,2069223
LimitedWriter,char_indices,0,,,50122250.0,ns,2109796
LimitedWriter,char_indices,0,,,49272829.0,ns,2150369
LimitedWriter,char_indices,0,,,50093918.0,ns,2190942
LimitedWriter,char_indices,0,,,50780155.0,ns,2231515
LimitedWriter,char_indices,0,,,51980194.0,ns,2272088
LimitedWriter,char_indices,0,,,54181201.0,ns,2312661
LimitedWriter,char_indices,0,,,54638789.0,ns,2353234
LimitedWriter,char_indices,0,,,55729854.0,ns,2393807
LimitedWriter,char_indices,0,,,56098024.0,ns,2434380
LimitedWriter,char_indices,0,,,56364694.0,ns,2474953
LimitedWriter,char_indices,0,,,57490455.0,ns,2515526
LimitedWriter,char_indices,0,,,58759805.0,ns,2556099
LimitedWriter,char_indices,0,,,61002850.0,ns,2596672
LimitedWriter,char_indices,0,,,60653215.0,ns,2637245
LimitedWriter,char_indices,0,,,61905362.0,ns,2677818
LimitedWriter,char_indices,0,,,62298409.0,ns,2718391
LimitedWriter,char_indices,0,,,63048526.0,ns,2758964
LimitedWriter,char_indices,0,,,63768706.0,ns,2799537
LimitedWriter,char_indices,0,,,65375138.0,ns,2840110
LimitedWriter,char_indices,0,,,65354890.0,ns,2880683
LimitedWriter,char_indices,0,,,67421744.0,ns,2921256
LimitedWriter,char_indices,0,,,68497432.0,ns,2961829
LimitedWriter,char_indices,0,,,69146038.0,ns,3002402
LimitedWriter,char_indices,0,,,70575527.0,ns,3042975
LimitedWriter,char_indices,0,,,70528480.0,ns,3083548
LimitedWriter,char_indices,0,,,73119196.0,ns,3124121
LimitedWriter,char_indices,0,,,74236341.0,ns,3164694
LimitedWriter,char_indices,0,,,73962958.0,ns,3205267
LimitedWriter,char_indices,0,,,76640619.0,ns,3245840
LimitedWriter,char_indices,0,,,76662018.0,ns,3286413
LimitedWriter,char_indices,0,,,77555334.0,ns,3326986
LimitedWriter,char_indices,0,,,77430039.0,ns,3367559
LimitedWriter,char_indices,0,,,79180171.0,ns,3408132
LimitedWriter,char_indices,0,,,79376758.0,ns,3448705
LimitedWriter,char_indices,0,,,93289753.0,ns,3489278
LimitedWriter,char_indices,0,,,81773221.0,ns,3529851
LimitedWriter,char_indices,0,,,82624607.0,ns,3570424
LimitedWriter,char_indices,0,,,82949126.0,ns,3610997
LimitedWriter,char_indices,0,,,83602792.0,ns,3651570
LimitedWriter,char_indices,0,,,84262358.0,ns,3692143
LimitedWriter,char_indices,0,,,85013677.0,ns,3732716
LimitedWriter,char_indices,0,,,85965410.0,ns,3773289
LimitedWriter,char_indices,0,,,87475483.0,ns,3813862
LimitedWriter,char_indices,0,,,89065343.0,ns,3854435
LimitedWriter,char_indices,0,,,91360867.0,ns,3895008
LimitedWriter,char_indices,0,,,91399569.0,ns,3935581
LimitedWriter,char_indices,0,,,92322119.0,ns,3976154
LimitedWriter,char_indices,0,,,94680100.0,ns,4016727
LimitedWriter,char_indices,0,,,93651201.0,ns,4057300
