group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
LimitedWriter,char_indices,5,,,34299395.0,ns,685300
LimitedWriter,char_indices,5,,,35344344.0,ns,704880
LimitedWriter,char_indices,5,,,36241907.0,ns,724460
LimitedWriter,char_indices,5,,,37128919.0,ns,744040
LimitedWriter,char_indices,5,,,38171924.0,ns,763620
LimitedWriter,char_indices,5,,,39246178.0,ns,783200
LimitedWriter,char_indices,5,,,40229542.0,ns,802780
LimitedWriter,char_indices,5,,,41170205.0,ns,822360
LimitedWriter,char_indices,5,,,42076984.0,ns,841940
LimitedWriter,char_indices,5,,,41836755.0,ns,861520
LimitedWriter,char_indices,5,,,37698507.0,ns,881100
LimitedWriter,char_indices,5,,,37136523.0,ns,900680
LimitedWriter,char_indices,5,,,37964085.0,ns,920260
LimitedWriter,char_indices,5,,,38631776.0,ns,939840
LimitedWriter,char_indices,5,,,39494483.0,ns,959420
LimitedWriter,char_indices,5,,,40443723.0,ns,979000
LimitedWriter,char_indices,5,,,41143976.0,ns,998580
LimitedWriter,char_indices,5,,,42115367.0,ns,1018160
LimitedWriter,char_indices,5,,,42968395.0,ns,1037740
LimitedWriter,char_indices,5,,,43701730.0,ns,1057320
LimitedWriter,char_indices,5,,,44421600.0,ns,1076900
LimitedWriter,char_indices,5,,,45393622.0,ns,1096480
LimitedWriter,char_indices,5,,,46200875.0,ns,1116060
LimitedWriter,char_indices,5,,,46941664.0,ns,1135640
LimitedWriter,char_indices,5,,,47631467.0,ns,1155220
LimitedWriter,char_indices,5,,,48554688.0,ns,1174800
LimitedWriter,char_indices,5,,,49416462.0,ns,1194380
LimitedWriter,char_indices,5,,,50235389.0,ns,1213960
LimitedWriter,char_indices,5,,,50912467.0,ns,1233540
LimitedWriter,char_indices,5,,,51772169.0,ns,1253120
LimitedWriter,char_indices,5,,,52743811.0,ns,1272700
LimitedWriter,char_indices,5,,,53413345.0,ns,1292280
LimitedWriter,char_indices,5,,,54318021.0,ns,1311860
LimitedWriter,char_indices,5,,,55017321.0,ns,1331440
LimitedWriter,char_indices,5,,,55796774.0,ns,1351020
LimitedWriter,char_indices,5,,,56621158.0,ns,1370600
LimitedWriter,char_indices,5,,,57482404.0,ns,1390180
LimitedWriter,char_indices,5,,,58451870.0,ns,1409760
LimitedWriter,char_indices,5,,,59175737.0,ns,1429340
LimitedWriter,char_indices,5,,,59948917.0,ns,1448920
LimitedWriter,char_indices,5,,,60759636.0,ns,1468500
LimitedWriter,char_indices,5,,,61505806.0,ns,1488080
LimitedWriter,char_indices,5,,,62348003.0,ns,1507660
LimitedWriter,char_indices,5,,,63156849.0,ns,1527240
LimitedWriter,char_indices,5,,,63942372.0,ns,1546820
LimitedWriter,char_indices,5,,,64720360.0,ns,1566400
LimitedWriter,char_indices,5,,,65700348.0,ns,1585980
LimitedWriter,char_indices,5,,,66594073.0,ns,1605560
LimitedWriter,char_indices,5,,,67232220.0,ns,1625140
LimitedWriter,char_indices,5,,,68369902.0,ns,1644720
LimitedWriter,char_indices,5,,,68761736.0,ns,1664300
LimitedWriter,char_indices,5,,,69546828.0,ns,1683880
LimitedWriter,char_indices,5,,,70319747.0,ns,1703460
LimitedWriter,char_indices,5,,,71310145.0,ns,1723040
LimitedWriter,char_indices,5,,,72220650.0,ns,1742620
LimitedWriter,char_indices,5,,,72874326.0,ns,1762200
LimitedWriter,char_indices,5,,,73518122.0,ns,1781780
LimitedWriter,char_indices,5,,,74412459.0,ns,1801360
LimitedWriter,char_indices,5,,,75181581.0,ns,1820940
LimitedWriter,char_indices,5,,,76251066.0,ns,1840520
LimitedWriter,char_indices,5,,,77219261.0,ns,1860100
LimitedWriter,char_indices,5,,,77696896.0,ns,1879680
LimitedWriter,char_indices,5,,,78532191.0,ns,1899260
LimitedWriter,char_indices,5,,,79352329.0,ns,1918840
LimitedWriter,char_indices,5,,,79948196.0,ns,1938420
LimitedWriter,char_indices,5,,,81529139.0,ns,1958000
